random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.42444029475109624,0.34210264039229726,0.34353987875843084,0.524771960227161,4,1,1,4,2
0.42324050534207064,0.33933994467631884,0.34543665223233533,0.5268594128556927,3,1,1,4,2
0.42392273356553495,0.33856663726337904,0.3452555785106646,0.5263363427846601,4,3,4,5,2
0.4256091582824145,0.33791520227782934,0.34398683375177297,0.5235490642659355,1,1,4,4,2
0.4165892068049639,0.33861070669921856,0.34027206100076884,0.5220122723242672,3,1,1,5,2
0.414367570930181,0.3321452010202249,0.3378479821618553,0.5182164661114987,5,4,2,5,2
0.41042326326121387,0.33368001694765353,0.33490952406343005,0.5181186383359234,5,2,2,5,2
0.4070859521319019,0.3307511647657485,0.32893909550405603,0.516667500892502,2,4,4,5,2
0.39974331535173596,0.3284471447172054,0.32731952586272167,0.5142084319365313,3,1,3,5,2
0.3990849870061604,0.3276394595888746,0.32781412928043446,0.5120026054930823,3,2,2,5,2
0.39465229814890135,0.3268217671273025,0.3271488731705896,0.502104312220959,1,1,2,1,2
0.3953491814798527,0.3258279885188689,0.32789614377539206,0.5006187811625642,1,4,4,3,2
0.39725188122186317,0.32326833698351504,0.33168258303622805,0.49959344086887053,5,2,2,4,2
0.3998365722896313,0.32139657486778955,0.3299824208946647,0.49582126553021694,5,2,2,5,2
0.39693095347596763,0.3199141444362095,0.32860316947833385,0.4942577440372475,4,2,4,2,2
0.39653718252491327,0.3191228832159396,0.3266423388588259,0.4944624920304892,2,1,4,4,2
0.3939295207227605,0.31678030655506545,0.3257273623280299,0.49612797113404933,4,1,3,3,2
0.3930857822445267,0.31334025727818704,0.3227378383726304,0.49229724983281403,2,1,2,5,2
0.3935335052689358,0.3115932169834873,0.3212286919304381,0.4927696841273368,4,2,5,5,2
0.39356088972502756,0.3147483769686958,0.3200915344154432,0.4909825488218542,2,4,5,5,2
0.39336933473938757,0.3125821847583116,0.32009201421983263,0.4878782890673594,4,2,4,3,2
0.3919095498311461,0.3105318232491669,0.3172470051803192,0.48169154829724814,5,3,5,4,2
0.0,0.0,0.0,0.9694656488549618,2,5,5,5,3
0.0,0.0,0.48249027237354086,0.9672230968010218,3,2,3,4,3
0.32158590308370044,0.0,0.3216601815823606,0.9546538707014154,3,5,2,5,3
0.3161764705882353,0.22549019607843138,0.4875686655985352,0.9017285659757198,1,2,4,2,3
0.45294117647058824,0.1803921568627451,0.39005493247882816,0.921382852780576,2,1,2,4,3
0.37745098039215685,0.1503267973856209,0.49754901960784315,0.737070254005641,5,3,2,3,3
0.46638655462184875,0.1288515406162465,0.4264705882352941,0.8996316462905494,3,2,3,4,3
0.3838212989948254,0.266326747476877,0.37316176470588236,0.849304415665417,5,3,3,4,3
0.4308055359735116,0.32559449412886365,0.4205924585738491,0.8631421663764502,4,1,1,5,3
0.4770583157094938,0.2930350447159772,0.46786654604979755,0.871494616405472,2,1,1,3,3
0.4303867894023989,0.2663954951963429,0.4253332236816341,0.7686276249472321,1,4,2,4,3
0.47629278539042735,0.31463857892998104,0.38988878837483126,0.7757874440804172,3,4,3,4,3
0.5161173385179256,0.2904356113199825,0.4363598028112215,0.7160744451051074,1,2,2,5,3
0.5332524301006326,0.31620183841838906,0.459101319457318,0.7511324488655458,5,3,4,5,3
0.5476327824206184,0.2951217158571631,0.4284945648268302,0.7560190177813869,5,2,5,3,3
0.5663571224082187,0.27667660861609045,0.40171365452515334,0.7712678291700501,2,4,5,3,3
0.5864751041419484,0.26040151399161454,0.4172991258275953,0.7781867150358641,1,5,3,4,3
0.6039742183786213,0.24593476321430263,0.39411584105939557,0.7841668347963879,1,2,2,5,3
0.5721861016218517,0.23299082830828668,0.3733729020562695,0.7955264750702622,2,4,5,5,3
0.575859268431112,0.22965938561316487,0.38698672884380897,0.8500124463987163,2,4,1,4,3
0.5905437375331206,0.2640631333262119,0.40453306963089186,0.8204861859362402,2,2,1,4,3
0.5769951807673968,0.2526401603207325,0.4848637717481536,0.7807558172401318,5,1,1,2,3
0.595421424000651,0.24258024982807472,0.46378273819388605,0.7875279773577673,2,1,3,5,3
0.5831887447531815,0.2824727394185716,0.45702721935771723,0.7983362865890337,1,2,3,4,3
0.5973813149229266,0.2711738298418287,0.4387778784502578,0.7761518827775816,2,3,3,4,3
0.6125879421639066,0.29892689881669704,0.42190180620217094,0.7847614257476748,2,2,3,3,3
0.6720380273720701,0.25104193749566434,0.4377349833932552,0.7691927391220662,1,2,1,4,3
0.6552359233792452,0.24207615401367635,0.4687062776779723,0.7684991161649002,2,4,4,4,3
0.6671243398144436,0.23372870042699784,0.483009168113084,0.7744116935218147,1,2,2,5,3
0.6779144296394201,0.22593774374609793,0.4669088625093145,0.7785278705802896,3,3,3,5,3
0.6857595297732643,0.21864942943170768,0.46001367541194016,0.788128013032521,2,2,5,4,3
0.6354344005057593,0.2196710044483496,0.5033937641853881,0.7347006570915331,5,4,5,4,3
0.643345443003678,0.24296022996824018,0.4935873860947219,0.7424090189407839,1,5,5,4,3
0.6292949763777402,0.23581434085152722,0.5044644528531134,0.7514624761693651,2,1,4,5,3
0.639815510924577,0.2576482168271979,0.5115544745714818,0.7584182185078149,3,1,1,4,3
0.6220428578433387,0.26333069288928057,0.5153483366875458,0.7388130340755802,4,3,4,4,3
0.6322579157394647,0.28323589350889244,0.5283494727648612,0.7448453463806295,2,4,4,4,3
0.6157128857056874,0.30209214771771226,0.5407613287447334,0.7515599425285077,1,4,1,4,3
0.6170889524893144,0.2946423471607601,0.5272429564208826,0.7575410148213089,1,1,3,3,3
0.6264644257661558,0.31206780407274903,0.5354761017513564,0.7635743045578789,2,1,4,2,3
0.6396244779243052,0.34229287281785964,0.5206437682293826,0.7565886996214549,4,1,3,5,3
0.6269901892456285,0.35135196023622967,0.5109569167878881,0.7558131842939874,2,4,3,3,3
0.5952600588498176,0.3572695604919093,0.5032997703164931,0.7299370130864545,3,1,5,4,3
0.6055473607826458,0.3516343653450647,0.5029661605411473,0.7231630289209064,2,4,4,5,3
0.5953847047380503,0.34748999616279486,0.48115236459176275,0.6965855279765915,5,1,3,5,3
0.5928121116353422,0.3606355398736447,0.4798676566186309,0.6864768222049795,4,1,1,3,3
0.5719775309358227,0.3457938485008033,0.4780037284052125,0.6837835951392377,1,1,2,4,3
0.5598494347793938,0.33853661474881314,0.4678987500870526,0.6903437387349086,4,1,3,4,3
0.5690512113115987,0.35180140522920117,0.4787579592689495,0.6966634625403403,2,4,3,4,3
0.5784741292691022,0.3648452398510942,0.48918808025612665,0.6896788413233174,3,2,3,4,3
0.5866030197754659,0.36070863265120623,0.4883301312705173,0.6943934115932624,2,1,1,3,3
0.5753677571324634,0.3537777664536518,0.49817611094725217,0.7002704613703152,4,3,4,3,3
0.5819002065487658,0.3510382361958224,0.4966381969042223,0.7005540007622696,4,3,3,2,3
0.5922697145891564,0.3448103577613054,0.505935956581481,0.7066423145421323,3,2,3,4,3
0.5848431007452101,0.3382771542857445,0.510880779272121,0.7119542438108598,5,1,2,5,3
0.5773723869380699,0.34216629089423106,0.5113038757968731,0.6951675403729884,2,1,1,3,3
0.5725077876702693,0.3507206982159763,0.50507723174264,0.6809780888806289,4,2,5,4,3
0.5759694155002232,0.327839694594473,0.5066733548070735,0.682080829315056,2,4,4,5,3
0.5722585093144222,0.33518189260679554,0.5045371162898548,0.6867890304064248,1,2,2,3,3
0.5915555213857889,0.34586578128875867,0.5115854018902399,0.6919518897834329,5,5,3,4,3
0.5967243146470912,0.3511033828598312,0.5038489437189377,0.6921906133494433,5,5,4,4,3
0.6151411324739865,0.3455787591599362,0.4973144051422459,0.6942025508168908,1,1,1,4,3
0.6216636762218082,0.35448528497259935,0.5099014100765763,0.7036471379839364,1,1,4,4,3
0.6067707813946533,0.357531337604459,0.49743958162013435,0.6873990181144302,3,3,3,4,3
0.6077055789194384,0.35128167072566713,0.5026665431398832,0.6819906767381384,3,3,4,3,3
0.5953219744282328,0.3496574495912332,0.5140609734369936,0.6752640198165079,4,1,4,1,3
0.5983890246341171,0.3398305161608085,0.5170231545462335,0.6719198483555907,3,4,4,4,3
0.5921430885893548,0.35626468727181837,0.5144709440088314,0.6771752611807004,2,1,5,5,3
0.5875967489098398,0.3548809726898819,0.5116803026190181,0.6713964060325254,4,2,2,5,3
0.5855748852760743,0.3596768355119716,0.4996087647566595,0.6688683789807183,5,1,1,4,3
0.5879071129323741,0.34875751889541445,0.5118988117474709,0.6754347150549681,4,2,2,5,3
0.5806993180857902,0.3512438499495924,0.49307394740448135,0.6794244620098685,5,1,1,4,3
0.5677987908919955,0.3461828916195756,0.4981657818388838,0.6659728353680027,3,2,5,5,3
0.5735176436353431,0.34150474443552725,0.49143703715633014,0.6704729964552916,1,1,2,2,3
0.5689642151546963,0.3408922801834217,0.48476513450444175,0.6514848674129229,1,1,3,5,3
0.5678835581923704,0.3535031160779025,0.4726696299383112,0.653954857567856,3,1,1,5,3
0.5699221324590426,0.34882246482791224,0.4568347210419757,0.6335783586511722,3,1,5,4,3
0.5732195956952448,0.35591755255918567,0.45432500797178005,0.6382466870562105,4,2,2,3,3
0.5696960079731801,0.3627137816387412,0.4718665946748983,0.6351006826653666,2,4,5,5,3
0.5702501270537559,0.33712321457150185,0.4644020370764851,0.6207142238596945,1,4,4,4,3
0.5743267597586303,0.3352612192699266,0.4695385529736097,0.6229845952078039,3,1,2,4,3
0.5760835291786164,0.33778241612633203,0.4523700351781749,0.6148610963770569,1,2,3,5,3
0.5804491534005501,0.33170059114720124,0.4476886936067484,0.6154795046536774,1,1,4,3,3
0.5713856050261897,0.3394122275766489,0.4479544649791792,0.6140611335590057,3,2,1,2,3
0.5644279232620905,0.3355225218009986,0.4532781790379925,0.6111661650391453,5,1,3,4,3
0.5543261108520168,0.34358764606211734,0.4494931777724032,0.6111626192372263,2,5,4,3,3
0.5551581630736411,0.346839056337042,0.44704765674267677,0.6121458116729058,5,4,2,5,3
0.5557464572668857,0.3533563187938416,0.447286345588452,0.6096796508803322,3,1,2,5,3
0.5462773690817998,0.3591047195292675,0.44575908512982076,0.6037064510576814,2,1,1,4,3
0.5407051484281704,0.3544675109239537,0.44348854302975926,0.5990521003590561,4,4,4,4,3
0.5403491358923098,0.35005060135767113,0.4399941187966567,0.6062175070280914,2,3,4,4,3
0.5448211434927115,0.3520556771046493,0.44302170617828657,0.609501976007054,3,1,4,4,3
0.5363135734917737,0.349640663572903,0.44708970148192295,0.6034965511477919,1,1,3,4,3
0.541490221470418,0.35758079259348163,0.43842018379754977,0.5990375805995256,4,2,4,4,3
0.544609401827567,0.36492508733523094,0.42690557016682296,0.5856874244912736,3,4,3,3,3
0.5334100750467635,0.36599056641790256,0.41850545434993675,0.5823697593821852,3,5,1,5,3
0.5267447754528073,0.36160409198833887,0.4188022545002795,0.5773844971558967,2,5,4,5,3
0.5209192118701941,0.3611574049812217,0.4204507280414034,0.574711535725115,5,1,5,5,3
0.5207830688456988,0.3679458936321103,0.41160395390822563,0.5693628754862327,4,2,4,2,3
0.5240429738010222,0.3739001596776713,0.41010912324170334,0.5712317078718393,1,4,5,5,3
0.5194709250874253,0.3767945802644053,0.4076955336890166,0.5668116136606715,5,1,2,4,3
0.5176413863167513,0.37373118026414287,0.41212184412659986,0.5644479987361729,1,5,5,4,3
0.5169027604345516,0.3684358798468176,0.3892654826311022,0.5470459511166129,5,2,3,3,3
0.5224690950336582,0.36422089773556393,0.3960926262850392,0.5528472261390311,1,5,5,5,3
0.5200396892035372,0.35949162552741293,0.3947689671970491,0.5472635961010771,3,1,4,4,3
0.5243149659500408,0.36404848020798986,0.39780572255465974,0.5410759162879126,1,3,2,4,3
0.5193066097113813,0.3701854001383645,0.40262108892071147,0.5444904960898658,1,3,3,4,3
0.5102385584566659,0.3731397064703257,0.4094769497585305,0.5466858704407541,4,3,1,4,3
0.5106485267206384,0.3697002732579663,0.4126246946674499,0.5459165493658706,4,3,3,4,3
0.507146962756606,0.3672802005268341,0.4013235710593009,0.5420422986269569,5,5,2,5,3
0.4992160728102011,0.36400423371850493,0.40540209003586314,0.5309566731760954,1,1,5,4,3
0.49217917143749845,0.3567679006365759,0.40388794165814274,0.5278204662880946,1,1,2,3,3
0.4938762345594723,0.3536106625778452,0.40544258446568954,0.5291984758139368,5,4,2,5,3
0.49641831604914227,0.35545204288834165,0.40688320871815264,0.5329313868396198,2,1,4,4,3
0.5005974965703529,0.35111246854134065,0.4079249216196419,0.5358226922689403,1,1,1,5,3
0.5027631095299141,0.3481132532670749,0.4102754793670717,0.5380715977837524,3,1,4,4,3
0.4933390616227563,0.3404770181511257,0.4082365254685278,0.5339425284495549,4,1,1,2,3
0.4833621671639628,0.3404749941064816,0.4089047084783025,0.528939593129351,2,1,2,5,3
0.48485878220818834,0.33547489744866393,0.41005516519890267,0.5258945707225989,2,3,4,4,3
0.48263073824286734,0.33515885252864225,0.408187489928214,0.5270032373180152,3,1,1,3,3
0.4766571976678431,0.33040451883718264,0.40375972500964763,0.5287243284083301,3,3,3,2,3
0.47834432067059357,0.32872545558515154,0.40570342104726903,0.5316806277392832,2,1,1,3,3
0.47117494557643025,0.3258521920548941,0.4062202926689637,0.5233280142815785,3,4,4,3,3
0.47311928019617155,0.3208046318891096,0.4108840175244935,0.5322573492564536,1,1,3,4,3
0.47090828444310556,0.32147100568105536,0.4111855246183977,0.5327208970375681,2,3,4,2,3
0.46827263096488425,0.32526802879473515,0.4107623308902577,0.5327460500038843,3,1,3,4,3
0.4669266022768096,0.329470212578059,0.40786455999993704,0.5285535619508328,3,1,4,2,3
0.46745188249241953,0.3333761793525456,0.41241318183248177,0.5305272783955935,2,3,4,4,3
0.47151063622572686,0.3314529838019615,0.41398538051770656,0.5338318073736598,4,1,3,2,3
0.4750269769998937,0.3302460699688627,0.4213684344378213,0.53574253199124,3,3,5,4,3
0.4701207564019082,0.3236511916048662,0.4154625474914104,0.5289460286506373,3,2,4,5,3
0.46759744166731587,0.3219155557341258,0.41524355353953396,0.5296326241383422,2,2,4,4,3
0.4614272430384113,0.3270147371588108,0.4199066219482188,0.5285198187103147,2,3,5,5,3
0.45600960795307277,0.3190352499832056,0.41673710748251813,0.526712164493037,3,3,2,4,3
0.45841757261159316,0.3166501257033946,0.4197420427326927,0.5288837308128866,2,2,2,3,3
0.44712142076129313,0.3103104690971592,0.4194105759121727,0.525953493539014,3,2,4,5,3
0.45043785551600835,0.3109754378328109,0.42147082979687567,0.5278691755386081,4,3,2,4,3
0.45457435763106635,0.309298446993068,0.42523696171423175,0.5249862417660606,4,4,2,4,3
0.450329800539877,0.3077997117743362,0.4265865897128343,0.5267458601305754,4,1,4,4,3
0.4492379848314866,0.30303820043761587,0.42046538604986267,0.5208140724411902,1,1,2,5,3
0.4471273290982449,0.30600463970611685,0.4172265898561659,0.521118119401519,2,1,3,4,3
0.44897347381108366,0.3034843438670427,0.4129174748138314,0.5216543201897894,5,3,5,5,3
0.4435640190890388,0.3009455757869685,0.4086828397066988,0.5217179608719289,3,5,3,3,3
0.4406489597457556,0.3006467602452265,0.40538333146919076,0.5198171402626559,3,1,4,2,3
0.4439241980396353,0.30178609179428784,0.4048139372488168,0.5190257106068634,3,3,4,2,3
0.444533694435115,0.30415779195783393,0.40340304064942545,0.5190588878326762,5,2,5,5,3
0.4469479331787846,0.3040864493329458,0.40371381401749823,0.5199232578171055,1,2,4,5,3
0.44410921136655324,0.30205404962463933,0.4044930940199706,0.5193222645018378,3,3,5,4,3
0.4422611394811645,0.2999614545385376,0.4005339935727496,0.5166115015476878,5,1,4,5,3
0.44376977577120935,0.29291363679196214,0.40088829465812864,0.518282421651809,4,2,4,3,3
0.44194772266151355,0.29052605403962867,0.39747762127351305,0.5160474699955124,4,1,1,4,3
0.43745243454631444,0.28762679240297956,0.4001572299559907,0.517490578166038,2,1,1,2,3
0.44012807468709453,0.2898869504617712,0.4004482583239401,0.5186838518105727,5,3,4,4,3
0.4366915503407798,0.28809879349993983,0.397795316454711,0.5204978511640407,3,3,5,4,3
0.4397259800015564,0.28648390518823724,0.39256894986712926,0.5225092250523716,3,2,4,5,3
0.43635877941255585,0.2887246174875342,0.3956112022138564,0.5244756494280729,1,2,4,4,3
0.43979359004171914,0.2871222473565104,0.39347600895639984,0.5209043978364681,5,3,1,4,3
0.44108468004221624,0.2903871901457956,0.3947408499663737,0.5204679540011955,5,1,2,4,3
0.44262893438708945,0.2936002222677099,0.39055497208342527,0.5202910025778746,3,1,2,3,3
0.44011343791441143,0.2916140702499176,0.39313143417507096,0.5196339419302392,3,4,2,5,3
0.43820817038270415,0.29185173426867766,0.3963301819306012,0.5197353727665271,3,1,3,3,3
0.4428430932889359,0.2904812302706184,0.39038184872312875,0.5169152006376425,1,2,1,5,3
0.44536803257255475,0.29909352856997684,0.39200895589892154,0.5205329433080991,4,5,5,5,3
0.4455559622402228,0.2995952487229821,0.39112417314509657,0.5148652478165636,4,1,3,4,3
0.446010332569511,0.29901889058875486,0.3911384640382854,0.5139762539470425,4,2,4,4,3
0.4416172660599803,0.2966067939636755,0.3905448842935608,0.5109988350709016,2,2,3,4,3
0.44156180377968185,0.2956248274303571,0.3846083206709054,0.5105516364810836,2,2,4,3,3
0.4365602596966229,0.2990619904093813,0.3831073538874338,0.5064576369113754,3,1,3,5,3
0.4338633375763646,0.2964416471846704,0.37791984207604745,0.5038990092524833,3,1,4,4,3
0.4358710042120479,0.2987370013490861,0.3812545876475719,0.5060656197493372,1,1,4,4,3
0.4359474743981924,0.29701040300325304,0.3794622030665793,0.5080240400187532,4,3,3,3,3
0.4335079172312052,0.2920843554236157,0.37985374257576676,0.5054562363450292,2,1,5,2,3
0.4358460378716116,0.29112474210238337,0.37863135475896925,0.5037231218499825,3,3,5,4,3
0.43396486435298975,0.2935078975803557,0.37978121792242453,0.5061665272097656,1,1,2,4,3
0.43285426082804845,0.2923580978718056,0.37788868649392904,0.5063568973960344,2,1,1,3,3
0.4350589856317939,0.28713569791710164,0.3763075962860578,0.5064528200369537,1,1,5,5,3
0.4372504022516185,0.28592567092046584,0.3753432981395705,0.5076212196301214,2,3,4,2,3
0.43259717564155786,0.2864118382770068,0.3738238366184155,0.5065890270006518,4,1,2,3,3
0.43305409323883226,0.28635863643427906,0.37666339366045176,0.5047631910952612,4,1,4,2,3
0.4263313568710195,0.29169598819876097,0.37116353340664193,0.5015982955180616,1,3,3,4,3
0.4259523148873218,0.29570108961540337,0.37450727178584303,0.5007744264865409,2,3,4,4,3
0.4255813248290438,0.2984776183907431,0.37330761490335096,0.49932078949478426,2,1,1,3,3
0.42629683145301633,0.295321271118015,0.3749054718718924,0.4996875953885129,3,3,1,5,3
0.4253571503113276,0.29445891082814657,0.3749527965400175,0.4968535505306873,2,2,3,4,3
0.4270827292627728,0.29573286371575946,0.37730890284759355,0.49322513285543285,1,1,4,3,3
0.4256782586035834,0.2937428554786842,0.37572408150046394,0.49154087896494886,2,1,2,4,3
0.42171597105660125,0.2909417371452597,0.37316551768094725,0.48686391831619963,3,1,4,4,3
0.419690366704979,0.28966466805458996,0.37166704825517083,0.4819206030927029,3,3,2,4,3
0.42130070233544736,0.28819007186009266,0.3673241363496929,0.4784748887423409,4,3,3,4,3
0.42017222036912516,0.2875974267351443,0.3658032261556761,0.47810381547224606,1,1,1,3,3
0.4222772547753192,0.28857789522742877,0.36263377462922564,0.4772747326500883,1,1,1,4,3
0.42339016665119505,0.2893363576366668,0.36216506171415075,0.48091250991152706,5,3,3,5,3
0.4238915146735382,0.28469102929269324,0.3598614136095623,0.4784250199415103,3,4,4,5,3
0.41919822747031943,0.28749086174746596,0.3559421335893846,0.47735183870431064,1,1,4,4,3
0.41951370581022585,0.2886077657067195,0.3548980017252682,0.4720392359938438,5,1,4,5,3
0.42069789144816716,0.28834084617847894,0.35588517959006605,0.4726885476066605,5,2,4,5,3
0.4249961600260642,0.2870769631154454,0.35001096405305077,0.47198696491389525,3,1,3,2,3
0.4245631709496104,0.28611224434047294,0.3508125263541401,0.47108436260035075,3,1,2,3,3
0.4216877520519421,0.28678103218659057,0.3505106591105454,0.4708770136177998,3,2,3,5,3
0.42030148698926806,0.2828194551039475,0.3436490591269068,0.4630158973204956,1,3,4,3,3
0.42058786642977947,0.2817935421447501,0.34388740919940475,0.4620024249619666,3,5,5,4,3
0.42037076116547367,0.2813562990639676,0.34505302128698195,0.46403537312396786,2,3,3,5,3
0.41844326360725104,0.2828433002434251,0.3438592562756802,0.4613573676254372,1,5,3,4,3
0.4177244605736708,0.28539692191477833,0.3408730567674411,0.45590741811841773,5,2,5,4,3
0.41901715278180046,0.2841751559647326,0.34651592212070637,0.4548597122737978,3,5,2,5,3
0.41673157555444684,0.2837386972448072,0.345165795555055,0.45333728218431496,2,1,5,4,3
0.4126125549813502,0.28127672295822526,0.3417937371429958,0.4497908549502688,4,1,4,4,3
0.4108475551079581,0.28147594310292895,0.34039156638011075,0.4474761450721679,5,3,5,5,3
0.41417897465714937,0.27870172902798535,0.33911610556306976,0.4443782918475677,1,1,5,4,3
0.4148728831120632,0.27787971353843116,0.3401535703419634,0.44276987822752034,3,5,4,5,3
0.41495723707073945,0.27358433813115257,0.3385439824039083,0.4380426402940566,4,3,3,4,3
0.9847328244274809,0.0,0.0,0.9847328244274809,4,3,5,5,4
0.9748566845872813,0.0,0.0,0.9690201087117949,2,2,2,4,4
0.9142216370082611,0.0,0.0,0.9705361664539719,3,4,5,3,4
0.9009773217439201,0.24632352941176472,0.0,0.7383268482490273,3,3,3,4,4
0.9207818573951361,0.3874779852060585,0.0,0.7906614785992219,1,1,1,4,4
0.9032360911844411,0.4756753886806286,0.0,0.7509137017975683,2,1,3,3,4
0.8728418196546911,0.41020391417433855,0.14285714285714285,0.794488491142584,4,2,3,5,4
0.7962777305962131,0.35892842490254623,0.125,0.7811589146197403,5,1,3,4,4
0.7911367022073535,0.3190517120819948,0.1111111111111111,0.8011916189200152,5,1,4,3,4
0.7120230319866182,0.2871465408737953,0.1,0.8157391236946803,3,4,3,4,4
0.6357186276590886,0.31435634684965097,0.16732288879428647,0.7166707881474408,2,1,4,3,4
0.6660754086874979,0.3707239050667255,0.23671264806142922,0.7402334835010804,2,2,3,3,4
0.6733682179925149,0.41820852406896264,0.21850398282593467,0.7549877413049555,4,3,2,5,4
0.702436413490157,0.4597650580640367,0.2743251269097965,0.7495862657126174,3,5,3,4,4
0.7091886680545877,0.4816702715542175,0.25603678511581,0.7637456435913965,1,1,4,3,4
0.7273643763011759,0.4515658795820789,0.3025344860460719,0.7785115408669343,3,2,5,5,4
0.7652155402892212,0.4824970290392372,0.3381697123570873,0.7850043260446963,4,4,3,4,4
0.727020582349232,0.49842804116614103,0.3193825061150269,0.7872420597151244,4,1,5,4,4
0.7380219470481095,0.5243002495258179,0.30257290053002545,0.782527973340889,2,1,5,4,4
0.7513097884791833,0.5065340578582391,0.2874442555035242,0.7925139186405574,1,2,1,3,4
0.7228249953650293,0.5222024251270396,0.3190963427456017,0.7461811604926459,3,1,1,5,4
0.7010657016130977,0.5439209730796567,0.3188301462819332,0.7423085734997613,2,2,1,3,4
0.6920230112158503,0.5203390072462052,0.30496796600880566,0.7612064314937781,2,5,2,4,4
0.7070159500391163,0.5331785578013309,0.33392763409177206,0.7307733381738211,4,4,4,4,4
0.6812646824038192,0.4895427745791126,0.36012719786566144,0.7037312578893126,3,3,3,4,4
0.691294078677028,0.5069460903840408,0.3847376902554437,0.676664671047416,4,2,1,3,4
0.7018404760749517,0.5089295098392282,0.40596338044232366,0.7191059516261274,1,1,4,4,4
0.7203225711766461,0.4907458749756418,0.42715984458762307,0.7236802145581637,2,4,4,3,4
0.7298899190255091,0.47382360342475766,0.4428953706465399,0.7330893434967494,4,2,5,1,4
0.7352838831219002,0.48775311137450694,0.42813219162498856,0.7410689341875304,4,2,4,3,4
0.7431526271724386,0.5015975210070335,0.4414744594500889,0.7491380258753191,4,1,1,4,4
0.7460238196537097,0.5160884945036804,0.4553921567349928,0.698946981443848,2,5,3,3,4
0.737123640351717,0.5304031360866507,0.46825778843392674,0.7066530417998411,2,2,5,4,4
0.7448552979884312,0.529508926201749,0.42776722910165776,0.7321629363111556,4,5,2,4,4
0.7413226357948223,0.51428990577897,0.4154386058589414,0.7489341183910009,5,2,2,5,4
0.7452302230264984,0.5254485499751949,0.42190235321702024,0.7366817905290568,1,1,4,4,4
0.7521158926744309,0.5112472378137032,0.4375266139408846,0.7183013035846202,1,4,3,4,4
0.7323096313308157,0.5240905469457613,0.43699188972941205,0.7257144271744986,2,4,2,3,4
0.7391734869377179,0.5362945219476231,0.42578696947993994,0.7327475377340895,2,2,4,4,4
0.7424968867944592,0.522887492842341,0.43993354592364575,0.739429844845668,4,3,4,4,4
0.7336787281153841,0.5227709316953888,0.4535311742738966,0.7471810297775954,2,2,2,3,4
0.7190544479814733,0.5129171279592264,0.45000564591719616,0.7294563048533149,4,1,2,4,4
0.6917374521900722,0.49743880635339227,0.42022242521178566,0.7204474432158497,5,2,2,4,4
0.6787746614826037,0.49432782477786696,0.4134304305720054,0.709855547526356,1,1,2,3,4
0.6560415693250091,0.5007720670388175,0.4073941115424018,0.6693446929396263,3,2,1,4,4
0.6594297391312914,0.5100242432333887,0.4034907125731133,0.6812111376103364,2,1,1,5,4
0.6510356931900588,0.5078006191745337,0.38860844544959755,0.663007698829615,1,4,3,4,4
0.6581850465211776,0.49672077860773306,0.3774310336319928,0.6700144609877338,2,3,4,4,4
0.665157337427163,0.5066972265215045,0.39013155657512677,0.6767408297055341,3,2,3,4,4
0.671478575229907,0.4965197897352441,0.4022681191093034,0.676636545935715,4,3,2,4,4
0.6763168060900127,0.5057205373357866,0.3994433836887194,0.6832816793772253,3,1,4,4,4
0.6632872766119379,0.5088189968614933,0.3917586637536239,0.6706399215094472,2,2,3,4,4
0.6841685253949348,0.5087113842293733,0.403234915380914,0.6743882037248652,4,4,3,3,4
0.6821259892253134,0.49912714001764186,0.39576760213311923,0.6768844326720201,1,3,1,2,4
0.67270496927413,0.48988229369576436,0.3885718275488807,0.6827592611688925,3,4,1,4,4
0.6628778703564759,0.47731254490041225,0.3827213003075723,0.6628824027249498,3,4,1,4,4
0.6566410718816303,0.46852367164269443,0.38529955537706473,0.6555887871651168,4,5,5,5,4
0.6280284867941472,0.47809911677787287,0.3836893119631694,0.6590930754509489,5,3,5,3,4
0.6357209276294947,0.4853732133187464,0.4037478919568625,0.6597739978690225,4,1,3,5,4
0.6434597481693413,0.49760272909100595,0.41328796799016587,0.6625324319947575,1,2,4,2,4
0.6355596163236507,0.5049910313773885,0.4142346403511953,0.6617599151477265,5,1,4,4,4
0.6397258857644015,0.5131693419620342,0.4217152028478227,0.6795858580686276,2,3,1,2,4
0.6321778355931904,0.5053991841633371,0.44120372694828436,0.6855670812624436,4,1,1,3,4
0.6314536739647223,0.5117590456986256,0.4293905310728322,0.677571185826754,3,1,1,4,4
0.6319375874221712,0.5138242382885999,0.42225732243623143,0.6673097781475742,3,3,4,3,4
0.6357023894430598,0.5121014101207889,0.43922422094151786,0.6570502539906562,2,3,4,3,4
0.626451281292101,0.48215501964759,0.4317883084937765,0.6481193894004208,2,3,2,2,4
0.6189370840080812,0.4932495463428255,0.4152034164516386,0.6553372597452236,3,1,4,5,4
0.6170971472780188,0.48922772881746784,0.41310365133498866,0.6792640815738105,3,1,2,3,4
0.6207882065048723,0.48845157595218447,0.4286281263851582,0.675542764271407,1,4,4,3,4
0.6245178953353164,0.4720468892607689,0.4383928088532598,0.6852486514976164,5,2,5,5,4
0.6222249513103895,0.4627629981576143,0.443428696833147,0.6755594822902045,4,3,2,4,4
0.6066769513155387,0.4682812001348123,0.44979243259094,0.671027334192051,2,2,3,2,4
